datetime,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),dew_point_2m (°C),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm),rain (mm),et0_fao_evapotranspiration (mm),data_source,timestamp,hour,day_of_week,month,is_weekend,is_summer,is_monsoon,is_winter,is_morning_peak,is_evening_peak,is_peak_hour,shortwave_radiation,wet_bulb_temperature_2m,direct_radiation,diffuse_radiation,cloud_cover_total,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_direction_10m,wind_direction_100m,is_diwali_period,is_major_festival,is_national_holiday,is_religious_festival,festival_intensity,pre_festival_day,post_festival_day,festival_type,is_political_event,is_pollution_emergency,is_stubble_burning_period,is_odd_even_scheme,festival_season,solar_generation_mw,solar_irradiance_ghi_wm2,solar_irradiance_dni_wm2,solar_direct_radiation_wm2,solar_diffuse_radiation_wm2,solar_capacity_factor_percent,net_load_mw,solar_penetration_percent,net_load_ramp_rate_mw_per_hour,duck_curve_depth_mw,evening_ramp_stress,duck_severity_factor,solar_capacity_factor,delhi_load,brpl_load,bypl_load,ndpl_load,ndmc_load,mes_load,heat_stress_index,delhi_morning_peak,delhi_evening_peak
2024-03-09 21:00:00,18.7,16.8,47.0,7.2,100.0,8.2,12.2,988.3,0.0,0.0,0.05,simulation_realistic,2024-03-09 21:00:00,21,5,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.815691,0.0,0.0,100.0,0.0,0.0,100.0,296.56497,308.21106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,5518.700000000001,0.0,-603.3999999999996,2441.73,0.0,0.3,0.0,2772.34,1233.78,574.6,806.48,109.96,21.54,0.0,0,1
2024-03-09 22:00:00,18.0,15.8,46.0,6.3,100.0,9.1,14.8,988.8,0.0,0.0,0.06,simulation_realistic,2024-03-09 22:00:00,22,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.755121,0.0,0.0,100.0,0.0,0.0,100.0,293.1986,308.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,5111.79,0.0,-406.9100000000008,2441.73,0.0,0.0,0.0,2568.07,1130.26,530.66,758.72,104.97,19.11,0.0,0,1
2024-03-09 23:00:00,16.8,14.7,49.0,6.0,100.0,7.5,14.4,989.0,0.0,0.0,0.04,simulation_realistic,2024-03-09 23:00:00,23,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.591856,0.0,0.0,99.0,0.0,0.0,99.0,288.43503,303.9766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,2910.42,0.0,-2201.3700000000003,2441.73,0.0,0.0,0.0,1548.09,433.47,340.58,278.66,185.77,123.85,0.0,0,0
2024-03-10 00:00:00,15.3,13.4,55.0,6.3,100.0,6.9,11.5,988.7,0.0,0.0,0.03,simulation_realistic,2024-03-10 00:00:00,0,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282539,0.0,0.0,100.0,0.0,0.0,100.0,289.1791,303.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3955.9500000000007,0.0,1045.530000000001,2368.83,0.0,0.0,0.0,1987.41,853.83,389.07,617.51,93.65,14.48,0.0,0,0
2024-03-10 01:00:00,15.1,13.2,57.0,6.6,100.0,7.1,11.2,988.2,0.0,0.0,0.03,simulation_realistic,2024-03-10 01:00:00,1,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.944805,0.0,0.0,8.0,0.0,1.0,8.0,291.80148,309.14398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3508.95,0.0,-447.00000000000136,2368.83,0.0,0.0,0.0,1762.78,752.34,335.49,556.54,87.93,13.87,0.0,0,0
2024-03-10 02:00:00,14.2,12.5,61.0,6.9,100.0,6.5,10.8,987.7,0.0,0.0,0.02,simulation_realistic,2024-03-10 02:00:00,2,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.469021,14.0,28.0,1.0,0.0,1.0,0.0,266.186,289.13373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3279.0799999999995,0.0,-229.8699999999999,2368.83,0.0,0.0,0.0,1647.06,701.3,308.84,527.2,81.08,13.6,0.0,0,0
2024-03-10 03:00:00,13.1,11.3,67.0,7.2,100.0,7.3,10.8,987.1,0.0,0.0,0.02,simulation_realistic,2024-03-10 03:00:00,3,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,11.324627,128.0,92.0,3.0,0.0,0.0,3.0,270.0,286.26028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3122.34,0.0,-156.73999999999933,2368.83,0.0,0.0,0.0,1568.62,675.46,293.27,496.99,74.48,13.52,0.0,0,0
2024-03-10 04:00:00,13.3,11.3,68.0,7.5,100.0,8.9,13.7,986.5,0.0,0.0,0.02,simulation_realistic,2024-03-10 04:00:00,4,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,13.242125,309.0,128.0,56.0,0.0,10.0,56.0,279.46225,282.5288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3155.01,0.0,32.66999999999962,2368.83,0.0,0.0,0.0,1585.04,692.68,287.32,500.17,75.93,13.87,0.0,0,0
2024-03-10 05:00:00,12.9,11.1,71.0,7.7,100.0,8.2,14.0,985.9,0.0,0.0,0.02,simulation_realistic,2024-03-10 05:00:00,5,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,14.229876,424.0,182.0,31.0,0.0,8.0,31.0,289.0257,289.85532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3413.82,0.0,258.8100000000004,2368.83,0.0,0.0,0.0,1715.4,767.05,309.86,530.31,75.76,15.44,0.0,0,0
2024-03-10 06:00:00,12.7,10.9,71.0,7.6,99.0,8.0,12.6,985.9,0.0,0.0,0.01,simulation_realistic,2024-03-10 06:00:00,6,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,14.569733,542.0,202.0,31.0,0.0,6.0,30.0,290.3232,291.5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,4188.409999999999,0.0,774.5899999999988,2368.83,0.0,0.0,0.0,2104.16,938.14,400.76,644.12,82.2,19.03,0.0,1,0
2024-03-10 07:00:00,12.3,10.4,72.0,7.3,100.0,8.8,14.0,985.9,0.0,0.0,0.02,simulation_realistic,2024-03-10 07:00:00,7,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,15.06551,632.0,198.0,57.0,0.0,22.0,55.0,286.50443,286.8585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,39.97,41.0,107.2,14.0,27.0,12.54806015153765,5493.92,1.1466027912046932,1305.5100000000011,2368.83,0.0,0.0,0.0264877402253147,2760.25,1185.22,568.63,864.33,92.09,23.4,0.0,1,0
2024-03-10 08:00:00,11.6,9.7,75.0,7.3,8.0,7.8,14.8,987.2,0.0,0.0,0.01,simulation_realistic,2024-03-10 08:00:00,8,6,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,822.0,15.389166,609.0,213.0,68.0,0.0,3.0,67.0,286.92758,288.43503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,147.285,218.0,422.4,125.0,93.0,12.54806015153765,6548.56,5.9780468319249245,1054.6399999999994,2368.83,0.0,0.0,0.1408283631544069,3289.98,1399.77,690.11,1042.56,98.94,27.2,0.0,1,0
2024-03-10 09:00:00,12.6,10.4,71.0,7.4,1.0,10.8,16.2,987.8,0.0,0.0,0.05,simulation_realistic,2024-03-10 09:00:00,9,6,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,759.0,15.46772,571.0,188.0,100.0,0.0,0.0,100.0,285.06854,284.47034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,435.0,625.2,309.0,126.0,12.54806015153765,6845.150000000001,10.58295605991784,296.59000000000106,2368.83,0.0,0.0,0.2810072895957587,3439.13,1477.01,715.45,1085.12,101.72,26.72,0.0,1,0
2024-03-10 10:00:00,15.8,14.1,61.0,8.3,3.0,8.6,18.0,988.5,0.0,0.0,0.13,simulation_realistic,2024-03-10 10:00:00,10,6,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,576.0,15.267994,346.0,230.0,100.0,0.0,0.0,100.0,287.74475,288.43503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,597.0,619.9,407.0,190.0,12.54806015153765,7361.74,14.077372817192025,516.5899999999992,2368.83,0.0,0.1,0.3856593770709079,3697.46,1530.39,766.36,1239.8,102.74,24.99,0.0,1,0
2024-03-10 11:00:00,19.5,17.9,50.0,8.8,56.0,8.8,20.5,989.4,0.0,0.0,0.28,simulation_realistic,2024-03-10 11:00:00,11,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,15.027376,135.0,222.0,100.0,0.0,0.0,100.0,299.0545,298.61035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,745.0,706.0,545.0,200.0,12.54806015153765,7475.329999999999,16.875605613118655,113.58999999999924,2368.83,0.0,0.3,0.4812723658051689,3757.37,1522.72,805.29,1262.86,104.15,22.94,0.0,0,0
2024-03-10 12:00:00,22.5,20.6,39.0,8.0,31.0,11.0,24.5,989.7,0.0,0.0,0.42,simulation_realistic,2024-03-10 12:00:00,12,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,15.124819,47.0,134.0,100.0,0.0,3.0,100.0,291.25058,291.80148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,827.0,754.3,628.0,199.0,12.54806015153765,7132.42,20.60772294336883,-342.90999999999894,2368.83,0.0,0.5,0.5342412193505632,3583.23,1464.62,758.63,1203.34,102.28,20.32,0.0,0,0
2024-03-10 13:00:00,24.4,23.2,32.0,6.8,31.0,10.4,25.2,989.7,0.0,0.0,0.52,simulation_realistic,2024-03-10 13:00:00,13,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,14.5669365,7.0,33.0,100.0,0.0,35.0,100.0,348.23172,340.9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,816.0,713.3,595.0,221.0,12.54806015153765,6518.43,19.19434195825964,-613.9899999999998,2368.83,0.0,0.7,0.5271371769383698,3274.19,1351.18,694.51,1079.99,99.79,18.77,0.0,0,0
2024-03-10 14:00:00,25.5,24.9,30.0,6.9,57.0,10.1,24.8,989.1,0.0,0.0,0.59,simulation_realistic,2024-03-10 14:00:00,14,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.698744,0.0,0.0,100.0,0.0,9.0,100.0,10.007925,10.954029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,753.0,709.5,551.0,202.0,12.54806015153765,5970.259999999999,18.976892570358995,-548.170000000001,2368.83,0.0,0.9,0.4864347249834327,2999.34,1166.09,652.07,1042.48,95.34,14.94,0.0,0,0
2024-03-10 15:00:00,26.3,25.8,29.0,6.9,68.0,8.7,24.8,988.3,0.0,0.0,0.59,simulation_realistic,2024-03-10 15:00:00,15,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.824032,0.0,0.0,90.0,0.0,78.0,59.0,20.224945,19.855309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,568.0,498.5,331.0,237.0,12.54806015153765,5705.72,17.486309459894773,-264.53999999999905,2368.83,0.0,1.0,0.3669251159708416,2866.56,1121.92,603.03,1002.23,96.93,15.05,0.0,0,0
2024-03-10 16:00:00,26.7,25.7,28.0,6.7,100.0,9.7,23.4,987.7,0.0,0.0,0.56,simulation_realistic,2024-03-10 16:00:00,16,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55558,0.0,0.0,100.0,0.0,39.0,100.0,27.552727,30.256361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,362.0,283.8,143.0,219.0,12.54806015153765,5543.25,11.965603298611112,-162.47000000000023,2368.83,0.0,0.8,0.2338502319416832,2784.07,1085.07,588.28,973.44,96.69,15.7,0.0,0,0
2024-03-10 17:00:00,26.6,24.4,28.0,6.3,100.0,9.4,23.0,987.3,0.0,0.0,0.45,simulation_realistic,2024-03-10 17:00:00,17,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.312756,0.0,0.0,100.0,0.0,100.0,100.0,52.695976,51.78894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,182.29,187.0,185.5,57.0,130.0,12.54806015153765,5598.580000000001,5.80404618019957,55.33000000000084,2368.83,383.23283566930087,1.0,0.1208018555334658,2813.36,1113.41,598.62,957.53,98.27,17.39,0.0,0,1
2024-03-10 18:00:00,25.9,23.9,29.0,6.4,100.0,7.4,21.2,987.2,0.0,0.0,0.3,simulation_realistic,2024-03-10 18:00:00,18,6,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.322365,0.0,0.0,100.0,0.0,100.0,100.0,53.74608,56.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,91.145,40.0,51.2,7.0,33.0,12.54806015153765,6006.570000000001,1.56558680393826,407.9899999999998,2368.83,0.0,1.0,0.0258383035122597,3017.34,1211.93,668.21,986.38,102.39,20.32,0.0,0,1
2024-03-10 19:00:00,24.7,23.1,34.0,7.8,100.0,7.0,15.8,987.7,0.0,0.0,0.17,simulation_realistic,2024-03-10 19:00:00,19,6,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.292515,0.0,0.0,95.0,0.0,38.0,93.0,103.24053,78.02389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,6256.6900000000005,0.0,250.1199999999999,2368.83,0.0,0.9,0.0,3142.49,1292.43,662.63,1019.73,116.44,22.97,0.0,0,1
2024-03-10 20:00:00,20.9,19.7,51.0,10.3,100.0,8.8,10.1,988.0,0.0,0.0,0.08,simulation_realistic,2024-03-10 20:00:00,20,6,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.778698,0.0,0.0,99.0,0.0,99.0,13.0,149.03632,106.699326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,5916.9,0.0,-339.7900000000009,2368.83,0.0,0.6,0.0,2966.32,1244.39,621.69,947.81,113.68,23.01,0.0,0,1
2024-03-10 21:00:00,21.1,20.3,50.0,10.4,100.0,6.2,10.1,988.2,0.0,0.0,0.04,simulation_realistic,2024-03-10 21:00:00,21,6,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.138943,0.0,0.0,76.0,0.0,75.0,2.0,243.43501,81.86999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,5314.31,0.0,-602.5900000000001,2368.83,0.0,0.3,0.0,2676.74,1153.49,538.74,817.14,106.61,21.59,0.0,0,1
2024-03-10 22:00:00,20.2,18.9,50.0,9.4,90.0,7.3,11.2,988.6,0.0,0.0,0.04,simulation_realistic,2024-03-10 22:00:00,22,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.630825,0.0,0.0,100.0,0.0,100.0,0.0,15.945477,47.12111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,5007.06,0.0,-307.25,2368.83,0.0,0.0,0.0,2517.5,1090.55,492.17,785.27,102.82,18.75,0.0,0,1
2024-03-10 23:00:00,19.8,18.2,50.0,9.1,100.0,9.3,14.4,989.0,0.0,0.0,0.06,simulation_realistic,2024-03-10 23:00:00,23,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8475,0.0,0.0,100.0,0.0,100.0,0.0,51.34017,62.783974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,2490.57,0.0,-2516.49,2368.83,0.0,0.0,0.0,1324.77,370.94,291.45,238.46,158.97,105.98,0.0,0,0
2024-03-11 00:00:00,18.9,17.4,54.0,9.5,100.0,9.5,15.5,989.0,0.0,0.0,0.05,simulation_realistic,2024-03-11 00:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85157,0.0,0.0,0.0,0.0,0.0,0.0,50.194473,61.60708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3882.26,0.0,1391.69,3180.49,0.0,0.0,0.0,1950.25,809.01,383.16,636.56,89.41,13.87,0.0,0,0
2024-03-11 01:00:00,18.5,17.5,57.0,9.9,100.0,6.7,15.1,989.0,0.0,0.0,0.03,simulation_realistic,2024-03-11 01:00:00,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.796337,0.0,0.0,0.0,0.0,0.0,0.0,87.5105,71.564964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3465.2400000000007,0.0,-417.0199999999991,3180.49,0.0,0.0,0.0,1740.91,718.23,328.5,583.65,80.69,13.26,0.0,0,0
2024-03-11 02:00:00,18.1,17.2,60.0,10.2,95.0,6.3,9.0,989.0,0.0,0.0,0.02,simulation_realistic,2024-03-11 02:00:00,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,13.591757,14.0,27.0,0.0,0.0,0.0,0.0,132.5104,99.78234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3247.6400000000003,0.0,-217.6000000000004,3180.49,0.0,0.0,0.0,1631.56,671.17,301.09,555.24,75.27,13.31,0.0,0,0
2024-03-11 03:00:00,16.7,15.9,66.0,10.4,99.0,6.3,9.0,989.0,0.0,0.0,0.02,simulation_realistic,2024-03-11 03:00:00,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,15.115782,122.0,91.0,0.0,0.0,0.0,0.0,104.03627,111.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3149.21,0.0,-98.43000000000076,3180.49,0.0,0.0,0.0,1582.11,651.72,282.68,543.91,75.35,13.44,0.0,0,0
2024-03-11 04:00:00,17.7,17.7,61.0,10.2,76.0,0.8,7.2,989.0,0.0,0.0,0.0,simulation_realistic,2024-03-11 04:00:00,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,16.958746,295.0,127.0,0.0,0.0,0.0,0.0,98.13002,116.56499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3191.76,0.0,42.55000000000018,3180.49,0.0,0.0,0.0,1603.62,678.3,285.3,537.28,73.37,13.89,0.0,0,0
2024-03-11 05:00:00,16.1,15.5,70.0,10.6,100.0,5.2,5.4,988.4,0.0,0.0,0.01,simulation_realistic,2024-03-11 05:00:00,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,17.661491,461.0,148.0,0.0,0.0,0.0,0.0,151.38963,156.80138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,3588.45,0.0,396.69000000000005,3180.49,0.0,0.0,0.0,1802.81,794.87,320.35,577.12,76.54,16.76,0.0,0,0
2024-03-11 06:00:00,16.8,15.9,66.0,10.4,100.0,6.9,10.4,988.2,0.0,0.0,0.02,simulation_realistic,2024-03-11 06:00:00,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,17.239992,584.0,162.0,0.0,0.0,0.0,0.0,189.46225,191.30989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,12.54806015153765,4790.03,0.0,1201.58,3180.49,0.0,0.0,0.0,2406.43,1073.1,452.57,748.97,84.09,24.87,0.0,1,0
2024-03-11 07:00:00,16.8,16.1,66.0,10.5,0.0,5.6,10.4,988.8,0.0,0.0,0.01,simulation_realistic,2024-03-11 07:00:00,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,17.143784,650.0,168.0,0.0,0.0,0.0,0.0,246.0375,243.43501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,38.99,40.0,97.9,13.0,27.0,12.54806015153765,6578.29,1.280018384465127,1788.2600000000002,3180.49,0.0,0.0,0.0258383035122597,3304.79,1444.39,680.59,1017.71,98.94,31.87,0.0,1,0
2024-03-11 08:00:00,14.7,14.1,83.0,11.9,0.0,8.3,10.1,989.5,0.0,0.0,0.0,simulation_realistic,2024-03-11 08:00:00,8,0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,818.0,17.25603,649.0,169.0,0.0,0.0,0.0,0.0,265.91446,263.29025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,146.795,211.0,403.0,121.0,90.0,12.54806015153765,7286.41,6.758670543972925,708.1199999999999,3180.49,0.0,0.0,0.1363088137839629,3660.54,1554.49,763.71,1154.43,121.8,31.44,0.0,1,0
2024-03-11 09:00:00,16.5,16.3,75.0,12.1,0.0,5.9,9.4,990.3,0.0,0.0,0.03,simulation_realistic,2024-03-11 09:00:00,9,0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,747.0,17.217058,585.0,162.0,1.0,0.0,0.0,1.0,277.76508,274.39862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,420.0,589.8,294.0,126.0,12.54806015153765,7171.19,10.873762685215434,-115.22000000000024,3180.49,0.0,0.0,0.2713187541418158,3599.01,1560.83,722.66,1126.99,134.47,27.23,0.0,1,0
2024-03-11 10:00:00,19.2,19.7,66.0,12.8,0.0,3.0,11.5,991.3,0.0,0.0,0.12,simulation_realistic,2024-03-11 10:00:00,10,0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,611.0,17.116877,461.0,150.0,27.0,0.0,5.0,24.0,283.13403,279.21094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,607.0,696.2,460.0,147.0,12.54806015153765,7749.0,13.271533635827378,577.8100000000004,3180.49,0.0,0.1,0.3921206096752817,3901.19,1613.93,765.54,1305.19,138.25,24.9,0.0,1,0
2024-03-11 11:00:00,22.5,23.4,58.0,13.8,0.0,2.5,12.2,991.7,0.0,0.0,0.27,simulation_realistic,2024-03-11 11:00:00,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,17.096172,261.0,136.0,13.0,0.0,13.0,1.0,288.43503,285.94547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,745.0,752.6,584.0,161.0,12.54806015153765,7779.400000000001,17.290275886369482,30.400000000000546,3180.49,0.0,0.3,0.4812723658051689,3907.72,1577.72,805.47,1319.96,146.27,22.26,0.0,0,0
2024-03-11 12:00:00,25.6,26.2,45.0,12.7,0.0,4.5,15.8,991.7,0.0,0.0,0.42,simulation_realistic,2024-03-11 12:00:00,12,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,17.119999,115.0,91.0,13.0,0.0,13.0,0.0,297.97937,297.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,817.0,776.1,649.0,168.0,12.54806015153765,7342.410000000001,16.310923784596355,-436.9899999999998,3180.49,0.0,0.5,0.5277799867461895,3688.74,1465.54,741.16,1280.48,146.18,20.31,0.0,0,0
2024-03-11 13:00:00,27.5,28.2,34.0,10.1,0.0,4.4,17.3,991.2,0.0,0.0,0.53,simulation_realistic,2024-03-11 13:00:00,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,14.613892,16.0,30.0,3.0,0.0,3.0,0.0,9.727519,6.2539444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,818.0,776.0,650.0,168.0,12.54806015153765,6634.610000000001,15.253974660879312,-707.8000000000002,3180.49,0.0,0.7,0.5284294234592445,3333.16,1330.26,689.64,1117.13,145.06,19.36,0.0,0,0
2024-03-11 14:00:00,28.6,29.5,29.0,9.0,0.0,3.5,16.9,990.3,0.0,0.0,0.58,simulation_realistic,2024-03-11 14:00:00,14,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.450741,0.0,0.0,3.0,0.0,3.0,0.0,16.144413,14.886319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,747.0,751.4,586.0,161.0,12.54806015153765,6396.19,16.70697012802276,-238.42000000000093,3180.49,0.0,0.9,0.4825646123260437,3208.89,1288.13,635.61,1105.35,140.87,17.34,0.0,0,0
2024-03-11 15:00:00,29.3,29.9,27.0,8.6,0.0,5.1,17.6,989.2,0.0,0.0,0.6,simulation_realistic,2024-03-11 15:00:00,15,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.572123,0.0,0.0,0.0,0.0,0.0,0.0,41.00899,34.592358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1.0,0.0,0.0,0.0,none,254.6,608.0,685.2,457.0,151.0,12.54806015153765,6329.42,15.037130439856808,-66.76999999999953,3180.49,0.0,1.0,0.3927700463883367,3179.83,1258.13,620.56,1112.4,141.44,17.06,0.0,0,0
